Unnamed: 0;panoid;Latitude;Longitude;date;angle;type
4304;3WzV3qWygJiDXqGMTbAMQw;12.6976862978365;5.49808270027946;0;0;detected_crop
4305;3WzV3qWygJiDXqGMTbAMQw;12.6976862978365;5.49808270027946;0;90;crop
4306;3WzV3qWygJiDXqGMTbAMQw;12.6976862978365;5.49808270027946;0;180;detected_crop
4307;3WzV3qWygJiDXqGMTbAMQw;12.6976862978365;5.49808270027946;0;270;collected_point
4308;jRkqqEUYtDc9PP3LCUy8ag;12.6895662750347;5.50311429259883;0;0;detected_crop
4309;jRkqqEUYtDc9PP3LCUy8ag;12.6895662750347;5.50311429259883;0;90;detected_crop
4310;jRkqqEUYtDc9PP3LCUy8ag;12.6895662750347;5.50311429259883;0;180;detected_crop
4311;jRkqqEUYtDc9PP3LCUy8ag;12.6895662750347;5.50311429259883;0;270;collected_point
4312;ap4UwwPh4GyFhPeCqvpoFQ;12.6894873538647;5.50316391440682;0;0;detected_crop
4313;ap4UwwPh4GyFhPeCqvpoFQ;12.6894873538647;5.50316391440682;0;90;collected_point
4314;ap4UwwPh4GyFhPeCqvpoFQ;12.6894873538647;5.50316391440682;0;180;collected_point
4315;ap4UwwPh4GyFhPeCqvpoFQ;12.6894873538647;5.50316391440682;0;270;collected_point
4316;yFfsll5JMMjPonPKPqYfWA;12.6894080817842;5.50321361629227;0;0;detected_crop
4317;yFfsll5JMMjPonPKPqYfWA;12.6894080817842;5.50321361629227;0;90;collected_point
4318;yFfsll5JMMjPonPKPqYfWA;12.6894080817842;5.50321361629227;0;180;collected_point
4319;yFfsll5JMMjPonPKPqYfWA;12.6894080817842;5.50321361629227;0;270;detected_crop
4320;6kpSBpSmCSfYjg392TVPFQ;12.6890612423323;5.50342803119152;0;0;detected_crop
4321;6kpSBpSmCSfYjg392TVPFQ;12.6890612423323;5.50342803119152;0;90;collected_point
4322;6kpSBpSmCSfYjg392TVPFQ;12.6890612423323;5.50342803119152;0;180;collected_point
4323;6kpSBpSmCSfYjg392TVPFQ;12.6890612423323;5.50342803119152;0;270;collected_point
4324;8i_wMJZUXIIt1DEetVsOjw;12.6889809242654;5.50347765326627;0;0;collected_point
4325;8i_wMJZUXIIt1DEetVsOjw;12.6889809242654;5.50347765326627;0;90;collected_point
4326;8i_wMJZUXIIt1DEetVsOjw;12.6889809242654;5.50347765326627;0;180;collected_point
4327;8i_wMJZUXIIt1DEetVsOjw;12.6889809242654;5.50347765326627;0;270;collected_point
4328;OhCgRvoijH5ysQcSP43-ww;12.6889007742995;5.50352759552604;0;0;detected_crop
4329;OhCgRvoijH5ysQcSP43-ww;12.6889007742995;5.50352759552604;0;90;collected_point
4330;OhCgRvoijH5ysQcSP43-ww;12.6889007742995;5.50352759552604;0;180;collected_point
4331;OhCgRvoijH5ysQcSP43-ww;12.6889007742995;5.50352759552604;0;270;collected_point
4332;ZlK2KffbTa3KdvrzduPE8Q;12.6893282890956;5.50326315814936;0;0;detected_crop
4333;ZlK2KffbTa3KdvrzduPE8Q;12.6893282890956;5.50326315814936;0;90;collected_point
4334;ZlK2KffbTa3KdvrzduPE8Q;12.6893282890956;5.50326315814936;0;180;collected_point
4335;ZlK2KffbTa3KdvrzduPE8Q;12.6893282890956;5.50326315814936;0;270;collected_point
4336;ah4jezh-qX_AdzP2lV2N1g;12.6891413808422;5.50337864926547;0;0;detected_crop
4337;ah4jezh-qX_AdzP2lV2N1g;12.6891413808422;5.50337864926547;0;90;collected_point
4338;ah4jezh-qX_AdzP2lV2N1g;12.6891413808422;5.50337864926547;0;180;collected_point
4339;ah4jezh-qX_AdzP2lV2N1g;12.6891413808422;5.50337864926547;0;270;collected_point
4340;WKbn7BOUKHBwO48zbBAjJQ;12.6892215227127;5.50332910731033;0;0;crop
4341;WKbn7BOUKHBwO48zbBAjJQ;12.6892215227127;5.50332910731033;0;90;collected_point
4342;WKbn7BOUKHBwO48zbBAjJQ;12.6892215227127;5.50332910731033;0;180;collected_point
4343;WKbn7BOUKHBwO48zbBAjJQ;12.6892215227127;5.50332910731033;0;270;collected_point
4344;wk9NP1c22ps5QFpzSiZOGw;12.636079062794;5.66683746966218;0;0;collected_point
4345;wk9NP1c22ps5QFpzSiZOGw;12.636079062794;5.66683746966218;0;90;collected_point
4346;wk9NP1c22ps5QFpzSiZOGw;12.636079062794;5.66683746966218;0;180;collected_point
4347;wk9NP1c22ps5QFpzSiZOGw;12.636079062794;5.66683746966218;0;270;collected_point
4348;0jfMTQjbFDrGJrYS5BRb1g;12.6360570145546;5.66692254373542;0;0;collected_point
4349;0jfMTQjbFDrGJrYS5BRb1g;12.6360570145546;5.66692254373542;0;90;collected_point
4350;0jfMTQjbFDrGJrYS5BRb1g;12.6360570145546;5.66692254373542;0;180;collected_point
4351;0jfMTQjbFDrGJrYS5BRb1g;12.6360570145546;5.66692254373542;0;270;collected_point
4352;7qfYeyj-pBMHrHsseNcINw;12.6360345333533;5.66700745741358;0;0;collected_point
4353;7qfYeyj-pBMHrHsseNcINw;12.6360345333533;5.66700745741358;0;90;collected_point
4354;7qfYeyj-pBMHrHsseNcINw;12.6360345333533;5.66700745741358;0;180;collected_point
4355;7qfYeyj-pBMHrHsseNcINw;12.6360345333533;5.66700745741358;0;270;collected_point
4356;3Umb4ReUkyd0S8iZp1CDOg;12.6360119699637;5.66709213043712;0;0;collected_point
4357;3Umb4ReUkyd0S8iZp1CDOg;12.6360119699637;5.66709213043712;0;90;collected_point
4358;3Umb4ReUkyd0S8iZp1CDOg;12.6360119699637;5.66709213043712;0;180;collected_point
4359;3Umb4ReUkyd0S8iZp1CDOg;12.6360119699637;5.66709213043712;0;270;collected_point
4360;X7KhHboEe463-eAlfAuN3w;12.6359895878907;5.66717648254604;0;0;collected_point
4361;X7KhHboEe463-eAlfAuN3w;12.6359895878907;5.66717648254604;0;90;collected_point
4362;X7KhHboEe463-eAlfAuN3w;12.6359895878907;5.66717648254604;0;180;collected_point
4363;X7KhHboEe463-eAlfAuN3w;12.6359895878907;5.66717648254604;0;270;collected_point
4364;NpB2QvHOsbuDi5OZvsi5pg;12.6361829422141;5.66644051244385;0;0;collected_point
4365;NpB2QvHOsbuDi5OZvsi5pg;12.6361829422141;5.66644051244385;0;90;crop
4366;NpB2QvHOsbuDi5OZvsi5pg;12.6361829422141;5.66644051244385;0;180;collected_point
4367;NpB2QvHOsbuDi5OZvsi5pg;12.6361829422141;5.66644051244385;0;270;crop
4368;qpjo3Z8DmQQx6NfdNcrMrQ;12.6361602763922;5.66652590697837;0;0;collected_point
4369;qpjo3Z8DmQQx6NfdNcrMrQ;12.6361602763922;5.66652590697837;0;90;crop
4370;qpjo3Z8DmQQx6NfdNcrMrQ;12.6361602763922;5.66652590697837;0;180;collected_point
4371;qpjo3Z8DmQQx6NfdNcrMrQ;12.6361602763922;5.66652590697837;0;270;crop
4372;cuD9km8l70o5tQd-J7KJ8Q;12.6361378757548;5.66661114111981;0;0;collected_point
4373;cuD9km8l70o5tQd-J7KJ8Q;12.6361378757548;5.66661114111981;0;90;collected_point
4374;cuD9km8l70o5tQd-J7KJ8Q;12.6361378757548;5.66661114111981;0;180;collected_point
4375;cuD9km8l70o5tQd-J7KJ8Q;12.6361378757548;5.66661114111981;0;270;collected_point
4376;USGjJf0VjC6B4U0meM7vlw;12.6361084256585;5.66672430528272;0;0;collected_point
4377;USGjJf0VjC6B4U0meM7vlw;12.6361084256585;5.66672430528272;0;90;collected_point
4378;USGjJf0VjC6B4U0meM7vlw;12.6361084256585;5.66672430528272;0;180;collected_point
4379;USGjJf0VjC6B4U0meM7vlw;12.6361084256585;5.66672430528272;0;270;collected_point
4380;WrNod9vJd9m1L7ddAVae7w;12.6360864698148;5.66680913841778;0;0;collected_point
4381;WrNod9vJd9m1L7ddAVae7w;12.6360864698148;5.66680913841778;0;90;collected_point
4382;WrNod9vJd9m1L7ddAVae7w;12.6360864698148;5.66680913841778;0;180;collected_point
4383;WrNod9vJd9m1L7ddAVae7w;12.6360864698148;5.66680913841778;0;270;collected_point
4384;Mg_Y-O8hJFvyBbhSy5iJAQ;12.653689385071;5.60076296479746;0;0;collected_point
4385;Mg_Y-O8hJFvyBbhSy5iJAQ;12.653689385071;5.60076296479746;0;90;collected_point
4386;Mg_Y-O8hJFvyBbhSy5iJAQ;12.653689385071;5.60076296479746;0;180;collected_point
4387;Mg_Y-O8hJFvyBbhSy5iJAQ;12.653689385071;5.60076296479746;0;270;crop
4388;n9rGu0dg19IM-MkH0yQaXw;12.653665121674;5.60085443728777;0;0;collected_point
4389;n9rGu0dg19IM-MkH0yQaXw;12.653665121674;5.60085443728777;0;90;collected_point
4390;n9rGu0dg19IM-MkH0yQaXw;12.653665121674;5.60085443728777;0;180;collected_point
4391;n9rGu0dg19IM-MkH0yQaXw;12.653665121674;5.60085443728777;0;270;collected_point
4392;6Auu1vrx9t1F4nnK7gemmA;12.6538655872883;5.6001024590741;0;0;collected_point
4393;6Auu1vrx9t1F4nnK7gemmA;12.6538655872883;5.6001024590741;0;90;collected_point
4394;6Auu1vrx9t1F4nnK7gemmA;12.6538655872883;5.6001024590741;0;180;collected_point
4395;6Auu1vrx9t1F4nnK7gemmA;12.6538655872883;5.6001024590741;0;270;collected_point
4396;mkbFmIfVRWYXxGs5rkDBGA;12.6538418109149;5.60019152550135;0;0;collected_point
4397;mkbFmIfVRWYXxGs5rkDBGA;12.6538418109149;5.60019152550135;0;90;collected_point
4398;mkbFmIfVRWYXxGs5rkDBGA;12.6538418109149;5.60019152550135;0;180;collected_point
4399;mkbFmIfVRWYXxGs5rkDBGA;12.6538418109149;5.60019152550135;0;270;collected_point
4400;j8njPYAh-r1dF3rMEKbuPQ;12.6538179421889;5.60028083256743;0;0;collected_point
4401;j8njPYAh-r1dF3rMEKbuPQ;12.6538179421889;5.60028083256743;0;90;collected_point
4402;j8njPYAh-r1dF3rMEKbuPQ;12.6538179421889;5.60028083256743;0;180;crop
4403;j8njPYAh-r1dF3rMEKbuPQ;12.6538179421889;5.60028083256743;0;270;collected_point
4404;ZuotNcB-WX58z1HlvVtYTw;12.6537133815347;5.60067173295495;0;0;collected_point
4405;ZuotNcB-WX58z1HlvVtYTw;12.6537133815347;5.60067173295495;0;90;collected_point
4406;ZuotNcB-WX58z1HlvVtYTw;12.6537133815347;5.60067173295495;0;180;collected_point
4407;ZuotNcB-WX58z1HlvVtYTw;12.6537133815347;5.60067173295495;0;270;collected_point
4408;l80ywlay85uTJ0bLxrG5IA;12.6537940650395;5.60037054060962;0;0;collected_point
4409;l80ywlay85uTJ0bLxrG5IA;12.6537940650395;5.60037054060962;0;90;collected_point
4410;l80ywlay85uTJ0bLxrG5IA;12.6537940650395;5.60037054060962;0;180;collected_point
4411;l80ywlay85uTJ0bLxrG5IA;12.6537940650395;5.60037054060962;0;270;collected_point
4412;bARSpU8GRL8xDRZlW-pyXg;12.653737545833;5.60058082192751;0;0;collected_point
4413;bARSpU8GRL8xDRZlW-pyXg;12.653737545833;5.60058082192751;0;90;collected_point
4414;bARSpU8GRL8xDRZlW-pyXg;12.653737545833;5.60058082192751;0;180;collected_point
4415;bARSpU8GRL8xDRZlW-pyXg;12.653737545833;5.60058082192751;0;270;collected_point
4416;GzwAeiHZvUdyqUCho8TzNg;12.6537698353483;5.60046040912509;0;0;collected_point
4417;GzwAeiHZvUdyqUCho8TzNg;12.6537698353483;5.60046040912509;0;90;collected_point
4418;GzwAeiHZvUdyqUCho8TzNg;12.6537698353483;5.60046040912509;0;180;collected_point
4419;GzwAeiHZvUdyqUCho8TzNg;12.6537698353483;5.60046040912509;0;270;collected_point
4420;2xlZ-2y46FzMOTnw1LBAhw;12.6513357010032;5.60972080874251;0;0;collected_point
4421;2xlZ-2y46FzMOTnw1LBAhw;12.6513357010032;5.60972080874251;0;90;collected_point
4422;2xlZ-2y46FzMOTnw1LBAhw;12.6513357010032;5.60972080874251;0;180;collected_point
4423;2xlZ-2y46FzMOTnw1LBAhw;12.6513357010032;5.60972080874251;0;270;crop
4424;37eJtbo8cvDuK3gBgaGe3w;12.6513085608688;5.60982448266747;0;0;collected_point
4425;37eJtbo8cvDuK3gBgaGe3w;12.6513085608688;5.60982448266747;0;90;collected_point
4426;37eJtbo8cvDuK3gBgaGe3w;12.6513085608688;5.60982448266747;0;180;collected_point
4427;37eJtbo8cvDuK3gBgaGe3w;12.6513085608688;5.60982448266747;0;270;crop
4428;ciXYi6w5S7i5cJuPTOxStA;12.6512813603463;5.60992687387696;0;0;collected_point
4429;ciXYi6w5S7i5cJuPTOxStA;12.6512813603463;5.60992687387696;0;90;collected_point
4430;ciXYi6w5S7i5cJuPTOxStA;12.6512813603463;5.60992687387696;0;180;collected_point
4431;ciXYi6w5S7i5cJuPTOxStA;12.6512813603463;5.60992687387696;0;270;crop
4432;gL9ea1X0rgWDJ6pR9HzeNA;12.6511716146413;5.61033563867908;0;0;collected_point
4433;gL9ea1X0rgWDJ6pR9HzeNA;12.6511716146413;5.61033563867908;0;90;collected_point
4434;gL9ea1X0rgWDJ6pR9HzeNA;12.6511716146413;5.61033563867908;0;180;collected_point
4435;gL9ea1X0rgWDJ6pR9HzeNA;12.6511716146413;5.61033563867908;0;270;collected_point
4436;FGDBFtvGw0cxjkMujq2LPw;12.6511461368583;5.61042664495994;0;0;collected_point
4437;FGDBFtvGw0cxjkMujq2LPw;12.6511461368583;5.61042664495994;0;90;collected_point
4438;FGDBFtvGw0cxjkMujq2LPw;12.6511461368583;5.61042664495994;0;180;collected_point
4439;FGDBFtvGw0cxjkMujq2LPw;12.6511461368583;5.61042664495994;0;270;collected_point
4440;niSdTYbMwsJEfXoNJPTplA;12.6511136544856;5.61054363033291;0;0;collected_point
4441;niSdTYbMwsJEfXoNJPTplA;12.6511136544856;5.61054363033291;0;90;collected_point
4442;niSdTYbMwsJEfXoNJPTplA;12.6511136544856;5.61054363033291;0;180;collected_point
4443;niSdTYbMwsJEfXoNJPTplA;12.6511136544856;5.61054363033291;0;270;collected_point
4444;LHlixtreef2YmBYy3WXGpg;12.6512540472612;5.61003046798356;0;0;collected_point
4445;LHlixtreef2YmBYy3WXGpg;12.6512540472612;5.61003046798356;0;90;collected_point
4446;LHlixtreef2YmBYy3WXGpg;12.6512540472612;5.61003046798356;0;180;collected_point
4447;LHlixtreef2YmBYy3WXGpg;12.6512540472612;5.61003046798356;0;270;crop
4448;HApsifcq6QZzt-IgxIR4Bg;12.651202495256;5.61022426642637;0;0;collected_point
4449;HApsifcq6QZzt-IgxIR4Bg;12.651202495256;5.61022426642637;0;90;collected_point
4450;HApsifcq6QZzt-IgxIR4Bg;12.651202495256;5.61022426642637;0;180;collected_point
4451;HApsifcq6QZzt-IgxIR4Bg;12.651202495256;5.61022426642637;0;270;collected_point
4452;P6Jf2Rb7CtBieqHJM8oiRg;12.6512259769438;5.61013686862183;0;0;collected_point
4453;P6Jf2Rb7CtBieqHJM8oiRg;12.6512259769438;5.61013686862183;0;90;collected_point
4454;P6Jf2Rb7CtBieqHJM8oiRg;12.6512259769438;5.61013686862183;0;180;collected_point
4455;P6Jf2Rb7CtBieqHJM8oiRg;12.6512259769438;5.61013686862183;0;270;crop
4456;1kyZ5ZC96mawUJgUQa17Ig;12.6487098353602;5.61947617798914;0;0;collected_point
4457;1kyZ5ZC96mawUJgUQa17Ig;12.6487098353602;5.61947617798914;0;90;collected_point
4458;1kyZ5ZC96mawUJgUQa17Ig;12.6487098353602;5.61947617798914;0;180;collected_point
4459;1kyZ5ZC96mawUJgUQa17Ig;12.6487098353602;5.61947617798914;0;270;collected_point
4460;CoUdZ_vArXPJIdEHDslEmg;12.6487537893018;5.61931186044702;0;0;detected_crop
4461;CoUdZ_vArXPJIdEHDslEmg;12.6487537893018;5.61931186044702;0;90;detected_crop
4462;CoUdZ_vArXPJIdEHDslEmg;12.6487537893018;5.61931186044702;0;180;collected_point
4463;CoUdZ_vArXPJIdEHDslEmg;12.6487537893018;5.61931186044702;0;270;collected_point
4464;CLBXWscEEOgXef7KSMBdcw;12.6487275415031;5.61941033864564;0;0;collected_point
4465;CLBXWscEEOgXef7KSMBdcw;12.6487275415031;5.61941033864564;0;90;collected_point
4466;CLBXWscEEOgXef7KSMBdcw;12.6487275415031;5.61941033864564;0;180;collected_point
4467;CLBXWscEEOgXef7KSMBdcw;12.6487275415031;5.61941033864564;0;270;collected_point
4468;B4XOOGisAXGsS6LLEXpsjQ;12.6486918673546;5.61954201740623;0;0;collected_point
4469;B4XOOGisAXGsS6LLEXpsjQ;12.6486918673546;5.61954201740623;0;90;collected_point
4470;B4XOOGisAXGsS6LLEXpsjQ;12.6486918673546;5.61954201740623;0;180;collected_point
4471;B4XOOGisAXGsS6LLEXpsjQ;12.6486918673546;5.61954201740623;0;270;collected_point
4472;fO4C5t_r6XeeJf9mnCWwDQ;12.6485849702921;5.61993938110191;0;0;detected_crop
4473;fO4C5t_r6XeeJf9mnCWwDQ;12.6485849702921;5.61993938110191;0;90;collected_point
4474;fO4C5t_r6XeeJf9mnCWwDQ;12.6485849702921;5.61993938110191;0;180;collected_point
4475;fO4C5t_r6XeeJf9mnCWwDQ;12.6485849702921;5.61993938110191;0;270;collected_point
4476;3F0NhHd0SLkf0jLya02T0w;12.6485587910573;5.62003874249333;0;0;collected_point
4477;3F0NhHd0SLkf0jLya02T0w;12.6485587910573;5.62003874249333;0;90;collected_point
4478;3F0NhHd0SLkf0jLya02T0w;12.6485587910573;5.62003874249333;0;180;collected_point
4479;3F0NhHd0SLkf0jLya02T0w;12.6485587910573;5.62003874249333;0;270;collected_point
4480;3sEB5lLhpcuIMEW9YIDD0g;12.6485322609751;5.62013818424736;0;0;collected_point
4481;3sEB5lLhpcuIMEW9YIDD0g;12.6485322609751;5.62013818424736;0;90;collected_point
4482;3sEB5lLhpcuIMEW9YIDD0g;12.6485322609751;5.62013818424736;0;180;detected_crop
4483;3sEB5lLhpcuIMEW9YIDD0g;12.6485322609751;5.62013818424736;0;270;collected_point
4484;8xwi8z4kqP22ynAwAMgIJg;12.6486649094229;5.61964105735005;0;0;collected_point
4485;8xwi8z4kqP22ynAwAMgIJg;12.6486649094229;5.61964105735005;0;90;collected_point
4486;8xwi8z4kqP22ynAwAMgIJg;12.6486649094229;5.61964105735005;0;180;collected_point
4487;8xwi8z4kqP22ynAwAMgIJg;12.6486649094229;5.61964105735005;0;270;collected_point
4488;xYeCxHbucMnm3nun2Vx7fg;12.6486113240659;5.61984001987807;0;0;detected_crop
4489;xYeCxHbucMnm3nun2Vx7fg;12.6486113240659;5.61984001987807;0;90;collected_point
4490;xYeCxHbucMnm3nun2Vx7fg;12.6486113240659;5.61984001987807;0;180;collected_point
4491;xYeCxHbucMnm3nun2Vx7fg;12.6486113240659;5.61984001987807;0;270;collected_point
4492;g31HhhQM9_yZcZWW-xIqJw;12.6486380303177;5.61974049843283;0;0;collected_point
4493;g31HhhQM9_yZcZWW-xIqJw;12.6486380303177;5.61974049843283;0;90;collected_point
4494;g31HhhQM9_yZcZWW-xIqJw;12.6486380303177;5.61974049843283;0;180;collected_point
4495;g31HhhQM9_yZcZWW-xIqJw;12.6486380303177;5.61974049843283;0;270;collected_point
4496;QyHGIR_YVLIpZg0rtrx2rg;12.6296390145764;5.77609288335432;0;0;collected_point
4497;QyHGIR_YVLIpZg0rtrx2rg;12.6296390145764;5.77609288335432;0;90;detected_crop
4498;QyHGIR_YVLIpZg0rtrx2rg;12.6296390145764;5.77609288335432;0;180;collected_point
4499;QyHGIR_YVLIpZg0rtrx2rg;12.6296390145764;5.77609288335432;0;270;detected_crop
4500;TsaoiLi7g1TL949Tfg0nZg;12.6296161812761;5.77618060663972;0;0;collected_point
4501;TsaoiLi7g1TL949Tfg0nZg;12.6296161812761;5.77618060663972;0;90;detected_crop
4502;TsaoiLi7g1TL949Tfg0nZg;12.6296161812761;5.77618060663972;0;180;collected_point
4503;TsaoiLi7g1TL949Tfg0nZg;12.6296161812761;5.77618060663972;0;270;detected_crop
4504;pmD6OVPH9SslH3k27iW_yA;12.6295933878681;5.77626648070488;0;0;collected_point
4505;pmD6OVPH9SslH3k27iW_yA;12.6295933878681;5.77626648070488;0;90;detected_crop
4506;pmD6OVPH9SslH3k27iW_yA;12.6295933878681;5.77626648070488;0;180;collected_point
4507;pmD6OVPH9SslH3k27iW_yA;12.6295933878681;5.77626648070488;0;270;detected_crop
4508;HvyA1gf9wMEV1jEyWYpRxQ;12.6294832612519;5.77669577247743;0;0;collected_point
4509;HvyA1gf9wMEV1jEyWYpRxQ;12.6294832612519;5.77669577247743;0;90;collected_point
4510;HvyA1gf9wMEV1jEyWYpRxQ;12.6294832612519;5.77669577247743;0;180;collected_point
4511;HvyA1gf9wMEV1jEyWYpRxQ;12.6294832612519;5.77669577247743;0;270;detected_crop
4512;2IhAzE5HKGIaC8VkyKJSWw;12.6294523264884;5.77681927785616;0;0;collected_point
4513;2IhAzE5HKGIaC8VkyKJSWw;12.6294523264884;5.77681927785616;0;90;detected_crop
4514;2IhAzE5HKGIaC8VkyKJSWw;12.6294523264884;5.77681927785616;0;180;collected_point
4515;2IhAzE5HKGIaC8VkyKJSWw;12.6294523264884;5.77681927785616;0;270;detected_crop
4516;6Nf7C3dBlMxgNNEal7xOfA;12.6295711578543;5.77635050554182;0;0;collected_point
4517;6Nf7C3dBlMxgNNEal7xOfA;12.6295711578543;5.77635050554182;0;90;detected_crop
4518;6Nf7C3dBlMxgNNEal7xOfA;12.6295711578543;5.77635050554182;0;180;collected_point
4519;6Nf7C3dBlMxgNNEal7xOfA;12.6295711578543;5.77635050554182;0;270;detected_crop
4520;Tc4dyhfforWx1y4EF6Tvcg;12.6295156244692;5.77656671927864;0;0;collected_point
4521;Tc4dyhfforWx1y4EF6Tvcg;12.6295156244692;5.77656671927864;0;90;detected_crop
4522;Tc4dyhfforWx1y4EF6Tvcg;12.6295156244692;5.77656671927864;0;180;collected_point
4523;Tc4dyhfforWx1y4EF6Tvcg;12.6295156244692;5.77656671927864;0;270;detected_crop
4524;HL4lF0o9H_M0ZYLopHKAfQ;12.6295427064329;5.77646001943035;0;0;collected_point
4525;HL4lF0o9H_M0ZYLopHKAfQ;12.6295427064329;5.77646001943035;0;90;detected_crop
4526;HL4lF0o9H_M0ZYLopHKAfQ;12.6295427064329;5.77646001943035;0;180;collected_point
4527;HL4lF0o9H_M0ZYLopHKAfQ;12.6295427064329;5.77646001943035;0;270;detected_crop
4528;FRoDl4bW9AR0WdT0cFTMng;12.6269148912594;5.78631098042293;0;0;collected_point
4529;FRoDl4bW9AR0WdT0cFTMng;12.6269148912594;5.78631098042293;0;90;detected_crop
4530;FRoDl4bW9AR0WdT0cFTMng;12.6269148912594;5.78631098042293;0;180;collected_point
4531;FRoDl4bW9AR0WdT0cFTMng;12.6269148912594;5.78631098042293;0;270;collected_point
4532;1vwz47pxVfCyudMBH1U7pw;12.6268927818832;5.78640547401762;0;0;collected_point
4533;1vwz47pxVfCyudMBH1U7pw;12.6268927818832;5.78640547401762;0;90;detected_crop
4534;1vwz47pxVfCyudMBH1U7pw;12.6268927818832;5.78640547401762;0;180;collected_point
4535;1vwz47pxVfCyudMBH1U7pw;12.6268927818832;5.78640547401762;0;270;collected_point
4536;oz6_hqedyR63e9yy7nEhaw;12.6268722985519;5.78649739431319;0;0;collected_point
4537;oz6_hqedyR63e9yy7nEhaw;12.6268722985519;5.78649739431319;0;90;detected_crop
4538;oz6_hqedyR63e9yy7nEhaw;12.6268722985519;5.78649739431319;0;180;collected_point
4539;oz6_hqedyR63e9yy7nEhaw;12.6268722985519;5.78649739431319;0;270;collected_point
4540;ZsH6nTs6u1gHZFudaNhChA;12.6270531574484;5.78577104287005;0;0;collected_point
4541;ZsH6nTs6u1gHZFudaNhChA;12.6270531574484;5.78577104287005;0;90;detected_crop
4542;ZsH6nTs6u1gHZFudaNhChA;12.6270531574484;5.78577104287005;0;180;collected_point
4543;ZsH6nTs6u1gHZFudaNhChA;12.6270531574484;5.78577104287005;0;270;collected_point
4544;W0tcdFG1mgcFzHsaz8Dekg;12.6270281197319;5.78585974541261;0;0;collected_point
4545;W0tcdFG1mgcFzHsaz8Dekg;12.6270281197319;5.78585974541261;0;90;detected_crop
4546;W0tcdFG1mgcFzHsaz8Dekg;12.6270281197319;5.78585974541261;0;180;collected_point
4547;W0tcdFG1mgcFzHsaz8Dekg;12.6270281197319;5.78585974541261;0;270;collected_point
4548;AOEbpX2Yjj58QZTixcK3Ig;12.6269979292104;5.78594868934551;0;0;collected_point
4549;AOEbpX2Yjj58QZTixcK3Ig;12.6269979292104;5.78594868934551;0;90;detected_crop
4550;AOEbpX2Yjj58QZTixcK3Ig;12.6269979292104;5.78594868934551;0;180;collected_point
4551;AOEbpX2Yjj58QZTixcK3Ig;12.6269979292104;5.78594868934551;0;270;collected_point
4552;wPboGeuGPcMehCzRK1adOA;12.6269330247468;5.78622686114444;0;0;detected_crop
4553;wPboGeuGPcMehCzRK1adOA;12.6269330247468;5.78622686114444;0;90;detected_crop
4554;wPboGeuGPcMehCzRK1adOA;12.6269330247468;5.78622686114444;0;180;collected_point
4555;wPboGeuGPcMehCzRK1adOA;12.6269330247468;5.78622686114444;0;270;collected_point
4556;VJ-aJWeTCxDKpt39hyLROQ;12.6269740993362;5.78604205649175;0;0;collected_point
4557;VJ-aJWeTCxDKpt39hyLROQ;12.6269740993362;5.78604205649175;0;90;detected_crop
4558;VJ-aJWeTCxDKpt39hyLROQ;12.6269740993362;5.78604205649175;0;180;detected_crop
4559;VJ-aJWeTCxDKpt39hyLROQ;12.6269740993362;5.78604205649175;0;270;collected_point
4560;5-rObHzVmMkB4pIqWGkQiA;12.6269510077241;5.78613759511808;0;0;collected_point
4561;5-rObHzVmMkB4pIqWGkQiA;12.6269510077241;5.78613759511808;0;90;detected_crop
4562;5-rObHzVmMkB4pIqWGkQiA;12.6269510077241;5.78613759511808;0;180;detected_crop
4563;5-rObHzVmMkB4pIqWGkQiA;12.6269510077241;5.78613759511808;0;270;collected_point
4564;Kf_GOMCMUcCgeXJixbvYjA;12.641411537034;8.41251879375949;0;0;collected_point
4565;Kf_GOMCMUcCgeXJixbvYjA;12.641411537034;8.41251879375949;0;90;collected_point
4566;Kf_GOMCMUcCgeXJixbvYjA;12.641411537034;8.41251879375949;0;180;collected_point
4567;Kf_GOMCMUcCgeXJixbvYjA;12.641411537034;8.41251879375949;0;270;collected_point
4568;aRlCdD7KE72MkwQZh0S2jg;12.6414784434282;8.41245479661683;0;0;collected_point
4569;aRlCdD7KE72MkwQZh0S2jg;12.6414784434282;8.41245479661683;0;90;collected_point
4570;aRlCdD7KE72MkwQZh0S2jg;12.6414784434282;8.41245479661683;0;180;collected_point
4571;aRlCdD7KE72MkwQZh0S2jg;12.6414784434282;8.41245479661683;0;270;collected_point
4572;oAEFWsOk9aeGuHP6ikf1NA;12.6415627052371;8.41237758183655;0;0;collected_point
4573;oAEFWsOk9aeGuHP6ikf1NA;12.6415627052371;8.41237758183655;0;90;collected_point
4574;oAEFWsOk9aeGuHP6ikf1NA;12.6415627052371;8.41237758183655;0;180;collected_point
4575;oAEFWsOk9aeGuHP6ikf1NA;12.6415627052371;8.41237758183655;0;270;collected_point
4576;ai2CizDm8wGp435_rb4qIA;12.641844200831;8.41211699299854;0;0;collected_point
4577;ai2CizDm8wGp435_rb4qIA;12.641844200831;8.41211699299854;0;90;collected_point
4578;ai2CizDm8wGp435_rb4qIA;12.641844200831;8.41211699299854;0;180;collected_point
4579;ai2CizDm8wGp435_rb4qIA;12.641844200831;8.41211699299854;0;270;collected_point
4580;IgOjmIUCYrPGzKwbuXD_ag;12.6419230325804;8.41204120071719;0;0;collected_point
