panoid,Latitude,Longitude,date,angle,type
_828KruErm2N3ZP_y6Y3Xg,0.161460884461044,38.7426113724603,2017-06,270,undecided
7ll--ooaGTFGMq-VXCx77w,-0.497063991283865,39.5033556456329,2018-05,0,undecided
9dmiyfvkbRguLWTPloKB6Q,-0.445392787154838,38.4055973812663,2014-10,270,undecided
CKfrHuLGjs6aqRcty_hfcQ,-1.02502284085682,37.8352402669682,2018-06,90,undecided
8cvjJYdovVLxAmv8qIkexw,-1.6129015679689,37.6405855329221,2011-09,0,undecided
fl11ksSZvrdOQjGEb5XF8w,2.69185661201681,39.553177670011,2019-10,0,undecided
394iUD2LCQGOH9CeYSeaWA,-0.78154681348138,37.6476573366671,2009-01,270,undecided
uDhtjATs5pA84zqqFOoqEA,-1.02493968376683,37.8352614742506,2015-06,0,undecided
2MSGYEruznCILkw463liJg,-2.41795516453656,38.7739933642405,2008-12,180,undecided
E1qXCuUP4anZ1xHgz5fiHQ,-0.976144024444021,37.6118939217373,2016-04,90,undecided
3duLJ4bAQ91rJsaNqH8rNg,-0.778402310126718,38.6968985103554,2017-08,270,undecided
CSUu_LSDS2xRn3D94V0-sg,3.12255136324963,39.841086642185,2016-09,0,undecided
13QVy_zqRqmqnIMs7cXmQQ,-0.48467783873663,38.6750981585378,2021-06,270,undecided
JRIWitrCDY5_CAor0ec71A,-2.6897480642836,40.1414314143222,2013-05,180,undecided
FZRzUZCf5JG6A6tR59UQbQ,-0.081292128005493,40.0043877709013,2018-07,90,undecided
kArugLvHkrMJYPBUzIR3Bw,-0.919250712548101,38.1075257162831,2009-12,0,undecided
suqvOJa-eMyaBlooRJGG5A,-0.739536427870256,37.9678342791,2015-06,270,undecided
EyFcRiKGXEl3_QqQJabcsw,-2.41799647581896,38.7739933106165,2017-07,180,undecided
eWf23oRqMx0fVQUd4wVt0Q,-1.16563531387494,40.6918589742884,2012-06,0,undecided
AX2MXBYpRqnIcR94rLcNJg,-3.6050236342845,37.8287239506689,2012-08,90,undecided
_e_4YLR6tZCCFqpNAL9qmA,-0.969355877960491,37.5948180975005,2019-09,0,undecided
oc6oLxM1fgFlpscRZJgaLw,-0.528043270545016,39.1216546652911,2013-02,270,undecided
Omvv9LRhJdFPVKJrwTNg1g,-1.13406005373407,37.9911891435269,2008-11,270,undecided
hfO-TrBtNgqsjQtA3W-39Q,-0.975343271828399,39.8349156367192,2008-08,180,undecided
CVbLugphknQA7lQOdIufhQ,-1.48769639086067,38.055071049967,2008-11,0,undecided
RBzOtPjSi85ukUC8fTb4Gg,-4.21450446204823,39.5016655109552,2009-04,180,undecided
TWPH0ILsNlj-qMOJvEwYMg,-2.23302504567514,38.396950664195,2012-05,90,undecided
D6j9GMU_B5VeEWZDhz1hKg,-1.02508920602954,37.6644477215668,2011-07,90,undecided
oIrIJmqthJ9DwfwfxQXeZg,-0.445356803021825,38.4056154246807,2022-12,0,undecided
JNFpN8hJSgUYPbJSpMFh3w,-1.19512997276468,37.9810653313409,2012-10,0,undecided
JQPMj-9pjrWkVpWk1NAfgA,-0.945472518028524,37.8220076173841,2019-05,180,undecided
aPBefZsj3a9CEJA5qt9SJw,-0.654855662485395,38.2627345782434,2012-05,180,undecided
NefX_vf4oUdzOYagAwIr0A,-0.553812508489985,38.2209979924729,2017-08,90,undecided
sL31Rru8BdxdHZufRbPnOg,-2.10652364272197,37.2768213710653,2011-10,180,undecided
3Y0aT6fj_XqR5AL-EYyB4Q,-1.7800167095835,38.1505315265649,2009-11,90,undecided
-lnRxxdALkoZsMWvnOeeoA,-0.4970586586733,39.5033536948608,2008-06,270,undecided
QI0uqREA7qJAtUJGGJVmnw,-4.00284370877032,39.7054640659591,2019-08,270,undecided
0HbXaqnB4fhGqfDT-dfLrA,-1.88723231588802,37.1547652137904,2015-05,180,undecided
amq5RigWzwgpVPXAjD1WfQ,-1.14202665243944,37.8958647147621,2013-04,0,undecided
9oJMUnW5Vry_EqfqypX55g,-1.51529488252903,37.4897856601578,2009-03,90,undecided
pg7Bh6Gckfbly5lHTu-pdA,-1.56154896011638,41.4508897279756,2018-09,90,undecided
MfnaPBnQ6XEcc-JzwELmqA,-1.71933657962447,38.2405211434443,2012-08,180,undecided
6J6YLx1StTrITlrfXH6JiQ,-3.37676970372376,39.9878311678233,2009-03,0,undecided
0ZW8mH1_lxKh9dfvWeXnIw,-0.339866489053622,38.8970441963787,2021-06,90,undecided
ZRSGBLAyDCYFoBNSq-m7CQ,-1.12739561111621,37.8743739699069,2008-12,90,undecided
vpupasxGcbSChLm0KrRLcA,-0.925124901147688,37.6360885118984,2008-12,90,undecided
5D_eRqDDcEE_GPpyWDzB7Q,-0.957650773210209,37.6076996830776,2022-11,90,undecided
KZq_8CNvFkLkl1VhHPmkSw,-0.923057987907849,37.6153235487237,2016-04,90,undecided
FZQ-WQLmW_6WuqI0oFJPaQ,-3.69411356552444,39.7493604062221,2012-09,90,undecided
-wLJDkMxzhc5GY8HCqhptA,-0.957636705530214,37.6077014215847,2018-05,90,undecided
mI5PuvMrGqfu8y0Xjpm7yw,-0.919231487725366,38.1074870714642,2011-08,270,undecided
Immcd1wFpeYxcLv3zhYPSw,-3.60502649342297,37.8286969282588,2017-07,0,undecided
mdMYXcElcusmFFwLjEvLnQ,-0.778425314792493,38.6968698978648,2018-10,270,undecided
qkOhQUTlO8H0scGDkH3m0A,-2.10646861383053,37.2768218569826,2009-02,90,undecided
JSM-O4NNZ-CK5uElZSO_HA,-1.50669006592077,37.4323990207028,2009-01,90,undecided
0IG-FP-aim_KhzSpiRdiHQ,0.161482604461132,38.742618772557,2015-07,0,undecided
w5ApLH5hrPOL7KDcu8N8Qg,-3.605026647971,37.8286953058149,2016-07,90,undecided
xNkx2zOPQNxkBihWQm3JKA,-0.945493649731292,37.8219658999307,2012-08,180,undecided
KhIm-ZRRofHDPcOcGnwfCA,-0.239019901491071,39.6700891118011,2015-03,180,undecided
jRKP8scOUUQ-wQvmkY5NyA,-3.74555005723939,39.0107633508574,2012-08,180,undecided
kkft-fDzWfMhSxREm77bdg,-0.474667156939584,39.5971624544688,2008-07,180,undecided
DUfefaO6fWd-Ld4q3_JJog,-0.935791699847572,38.0806341668891,2011-08,180,undecided
hfO-TrBtNgqsjQtA3W-39Q,-0.975343271828399,39.8349156367192,2008-08,270,undecided
CuDDj8Xm6p7fwfN60ZXn5Q,-1.12333144745112,38.0174398446247,2018-05,0,undecided
5xzEjmLV8ANE2xyEWmCBKA,-1.25517245099104,37.5715522816887,2018-08,0,undecided
dTRqmnXtCb6y3ZeaFLZYng,-4.21450766804946,39.5016209485506,2014-07,90,undecided
fl11ksSZvrdOQjGEb5XF8w,2.69185661201681,39.553177670011,2019-10,180,undecided
HzFVCFuaFKYzHEuta-Jkgg,-0.968687733240918,37.9994421692214,2011-07,0,undecided
69yQmoHSmXSoB4m-Ma7nDQ,-0.339818830120883,38.8970536595538,2017-06,180,undecided
TF4kqfalH4tPi4ovnqbG4Q,-1.83442270291573,37.171142760283,2017-06,90,undecided
KTAcZOKiCySxcd0YXv6p6Q,-1.26559620861229,37.9771193074108,2012-09,0,undecided
kIwqUK29lfUDVSzckW3ZbQ,-1.02497764835254,37.8352215486965,2012-08,180,undecided
9cSZLJkLtLv3xSwoFaxmEg,-3.63186775515694,39.847116994135,2015-06,270,undecided
suqvOJa-eMyaBlooRJGG5A,-0.739536427870256,37.9678342791,2015-06,90,undecided
DLTVMtJkoKNlhLA0NUpYfQ,-3.7902110217265,38.5301076012271,2009-01,90,undecided
a31rbo46Iw02ud0NAHw65A,-1.00817326542643,37.9986035485964,2021-12,270,undecided
PdOoSnOB4NYGe2R4rmCMog,-0.667571732148187,38.2642634629462,2014-10,0,undecided
-lnRxxdALkoZsMWvnOeeoA,-0.4970586586733,39.5033536948608,2008-06,180,undecided
419uThoWC2nxBjtgDsTGqg,-0.969354201023219,37.5948085230056,2011-07,270,undecided
mp9KM1NpvTN4WPm_thVmmg,-0.513538477124575,39.4812139206156,2008-07,0,undecided
AX2MXBYpRqnIcR94rLcNJg,-3.6050236342845,37.8287239506689,2012-08,180,undecided
irWBkHS5IzAdvLbZlkTIGg,-0.339825935891814,38.8970522043382,2015-06,180,undecided
BCUvYdkOCDq4ZBBQyfyuVg,-1.42861581846332,38.0791721225676,2008-11,90,undecided
pYV8HHIN7QqbMszPcLge5Q,2.6365228500195,39.5749724602834,2014-06,180,undecided
lK_ghzD2jsPg0Sy8MBaOWA,-2.86458777572044,39.7209697038217,2009-04,0,undecided
_-2rqqFK4_ku25qBomcHyA,-1.92625040201903,37.7211577621956,2011-06,180,undecided
FpOsNDUIAAH-xomvzDHHUA,-0.461103998496002,38.6618998254913,2011-06,180,undecided
U_mYS1NTkHiVQaDxepHnXw,0.145231097626456,40.3815402302247,2009-07,90,undecided
YlprPJvyfnUKkjHJo3XiWw,-0.610650234466724,38.9542514714119,2012-07,0,undecided
eMBHCqXWiH04_gUGYtiaAw,-1.13132929644858,37.9391633938687,2008-11,90,undecided
4_XPOWTlLxcyAEqX-onEdw,-1.41189408931499,38.2357913617459,2016-03,0,undecided
d49-Ap3xuRnP0DM0XS8nCg,-1.14163509891154,37.9754740111497,2015-03,270,undecided
lZYDVsNi80Wp7w-luvAgvQ,-3.50617808319629,38.3777268045399,2012-07,180,undecided
yC01yDI6oDj6aE1ylxRvOA,-0.436873810869601,38.3942009334265,2012-07,270,undecided
Wni_GgdSvLnH3BEU_bcpuQ,-1.25620847739129,38.0200119976004,2019-03,90,undecided
_-2rqqFK4_ku25qBomcHyA,-1.92625040201903,37.7211577621956,2011-06,0,undecided
u605oYd0QzfYMYmnLIwdwQ,-0.935796507995536,38.080637275507,2018-08,180,undecided
d49-Ap3xuRnP0DM0XS8nCg,-1.14163509891154,37.9754740111497,2015-03,0,undecided
69yQmoHSmXSoB4m-Ma7nDQ,-0.339818830120883,38.8970536595538,2017-06,270,undecided
4YgpfaoDE_d4kIDsvCYu5Q,-0.497118686614695,39.5033756211404,2022-04,180,undecided
gtdyhin4HLvO5QwehzLLJA,-0.425219325991705,39.6579441833013,2008-06,90,undecided
EjICkFwbzg7_sC8-wmB_sg,-3.60502270699638,37.8287330382368,2014-04,0,undecided
7aSZZhBqI3X31neJ-sITNQ,-0.339827514952199,38.8970518809569,2021-12,0,undecided
q_yTsrZrx3dSwXExl1Iu9A,-1.12356753454544,37.9863651864947,2015-04,90,undecided
2MSGYEruznCILkw463liJg,-2.41795516453656,38.7739933642405,2008-12,90,undecided
6yhXp5zzKFRX8Q2EgO1YJA,-2.41206167732347,36.8456918733219,2021-06,90,undecided
Immcd1wFpeYxcLv3zhYPSw,-3.60502649342297,37.8286969282588,2017-07,180,undecided
aPBefZsj3a9CEJA5qt9SJw,-0.654855662485395,38.2627345782434,2012-05,90,undecided
sHC-Qxtk_lKrJh38Q3xIlA,-0.741500578819258,38.0976395778773,2018-06,180,undecided
G9wybCJw7KvFSbthy3piUw,-2.66953544138173,37.5266443347693,2011-03,270,undecided
ScHWNi9X6_SzxAl0v0ZQJw,-1.12359739314511,37.9863459964897,2016-05,270,undecided
89E-CcDTk7STVf69m_GzwA,0.188345213822447,38.773911292955,2017-09,0,undecided
CSUu_LSDS2xRn3D94V0-sg,3.12255136324963,39.841086642185,2016-09,180,undecided
-YCi232KkBu7RLeoZ5HhsQ,0.145242810073184,40.3815715697287,2014-06,90,undecided
kQ3G88xpCvLiAhA6nzQE8Q,-0.802735333903956,37.8227554630347,2008-11,0,undecided
1uSMCPg2GYW0H0UIuGOJag,-0.553816766241575,38.2209631866048,2011-06,270,undecided
4YgpfaoDE_d4kIDsvCYu5Q,-0.497118686614695,39.5033756211404,2022-04,270,undecided
1y90D2qMMX0iWr1zNbwVRQ,-0.451504375931435,39.6185792700541,2008-07,270,undecided
UqqUzbiPm_lOn4N-fBKvmw,-1.13132841809089,37.9391605725213,2017-04,0,undecided
C2LNAIIn_LUw0PC39miKbg,-1.12358992849318,37.9863507535949,2008-11,90,undecided
Ew2eRutcLE51AHspQyEpBw,-0.628003474330193,38.1532018576615,2013-05,180,undecided
wKVgJQfPr8JAOp-zaegrJw,-3.06452984662394,38.2047095644594,2012-07,0,undecided
ujSOxmKH4ypucL4zI78Mpg,-3.54163141115902,39.6879588561535,2012-09,270,undecided
UM8HmHonwbr-B9xNiNoWAw,-0.461109830246118,38.6618834047041,2021-06,0,undecided
JPQUa_Kq18P5zo3KuKo5lg,2.70784199908348,39.610829428002,2008-12,180,undecided
hdu2iWdJD_VLGJxI7WpgOw,-1.01580912026556,37.6686959302814,2017-05,90,undecided
YDTq7Hfp1gaJ1ho4BPmjTA,-0.339856368703118,38.8970462182432,2009-01,90,undecided
0Iztv4wxmYrHe6r879PplQ,3.14034512573965,39.7451301898535,2018-11,90,undecided
6ghujsnfffCqybxSAcieYg,-0.969352305355083,37.5947865993793,2012-05,180,undecided
bp8LwxBXfY5z4MoOafWOpw,-1.14166877764168,37.9754707765521,2019-03,270,undecided
QI0uqREA7qJAtUJGGJVmnw,-4.00284370877032,39.7054640659591,2019-08,180,undecided
0-LydDgrGvhG80D6RmlzmA,-1.4118839205757,38.2357922080089,2012-09,0,undecided
hKstTCNkTikuPyVKodk-lA,-1.56546844641308,37.6977185289332,2009-01,270,undecided
8RY6uyqXmHrrmsbGOkO3Kg,-2.78318305067974,38.1721875934161,2014-05,180,undecided
89E-CcDTk7STVf69m_GzwA,0.188345213822447,38.773911292955,2017-09,90,undecided
yOua6pweTH1-bICSHFqpYg,-1.18127490345055,38.0479945754317,2022-07,180,undecided
WOzyI4kKGPI8O1fsHyaBCQ,-2.95460880255791,37.5442906516787,2011-05,0,undecided
Hvg_FXYZpZmfpIkqbv2Rxw,0.161480603934297,38.7426181361715,2013-11,0,undecided
DJhdNHXU_82MNjlxDqtYNQ,-0.739518737822829,37.9678281665374,2017-08,180,undecided
EpH5ujzvG_e3XE4Lc6QFIg,-1.02498531428273,37.8352247212329,2019-06,270,undecided
E1qXCuUP4anZ1xHgz5fiHQ,-0.976144024444021,37.6118939217373,2016-04,180,undecided
ZdvvzT44i6chwF8fz2gmGg,-1.26099624676854,37.5669768056513,2015-04,0,undecided
qzcXX2v5ffxzO4TMC1z48w,-3.37677608813344,39.9878070437467,2018-08,0,undecided
y7EN44aqF9ea1LeKc6OYmQ,-1.20073823209316,37.9511161208922,2012-10,270,undecided
cS6axdC6b48judXlE5r6Tg,-0.976152702205534,37.6118937690174,2017-09,90,undecided
ViL8DaQko1HTdIP9xGkoCg,-1.7193369507013,38.240515102153,2009-11,90,undecided
wg-kOpGCPIbJ9KTXhhKtTQ,-1.65082316049484,37.6979676194826,2017-05,270,undecided
opfLq54EEM_Dw7_5kPCn1w,-2.47671820699147,36.842275857973,2014-01,270,undecided
H8LhsBHS_EXrcZpStbqFvQ,-0.923047719148976,37.6153145306264,2013-03,90,undecided
d9Ph-5iemllANhU-BGhNfg,-4.07080339352508,38.737486687281,2018-08,180,undecided
z4MbOSHMtxCreD3qT1DCzg,-1.71933739599349,38.2405079330812,2013-03,270,undecided
gYO0jkKpCfV3r-JkTIgVLQ,-2.66950754838276,37.5266493524258,2012-06,270,undecided
x6-I0aheMRwWVTTulAmCcw,-3.54268109729994,38.2425364258156,2009-05,0,undecided
vOyHgogcDHpFmlCp8VjPMQ,-1.24826560089872,38.0181781106529,2012-07,180,undecided
aVIAKidd4Qbg2eX6QsaFAg,-1.12355845987724,37.9863710092433,2010-01,0,undecided
gW3P4sMsO0eGoNxLJTMAQQ,-0.436865968017807,38.3942040145203,2013-04,270,undecided
ASynRgNZDsba8QUnzq3J8Q,-1.2007097112566,37.951104932238,2021-04,90,undecided
2tW67XFggGiXHnoWZpg1Wg,-1.86920671742138,37.2495892576826,2015-04,90,undecided
schnMdhDPdgUaCfX9T5WFA,-1.12356877865333,37.9863643667128,2018-06,90,undecided
W0mR8Nq2pxQ7djWDK9BF9w,-1.27799260322287,37.9926250865838,2008-09,270,undecided
YtOZechJhFbVDvLeKks9cg,-0.47469949464705,39.5971782444709,2016-09,180,undecided
jvTYwTsfKwfo-HBg1768Qw,-0.667567317529449,38.2642482791583,2021-04,0,undecided
2B2JkQ_tQNwJEcm4TaUdqQ,-1.86496518079118,37.2484984038888,2015-04,270,undecided
UaWqjNTv1eRWdIyzsa088w,-3.51481682831418,38.9020426479875,2012-08,270,undecided
QSp7Ka4AjncKsUWXFd5XYA,-3.51480934623044,38.9020591107637,2021-08,0,undecided
ha7hNGsM_dCojxUgQDeE_Q,-1.20075032962611,37.9511208480175,2018-08,180,undecided
kD3eLqb44-zxEHKbLKnj-g,-3.61304987676333,37.7888990109278,2008-11,270,undecided
zWXCeE5_DffoApEbLXFFmg,-0.667563264765134,38.2642287479439,2016-05,180,undecided
jyLauPsS07rC1caZjGvIRQ,-2.37250524901871,38.1404146795353,2009-03,270,undecided
u1dKNet17-4tBFF8YGRx2Q,-0.792122956795343,37.8266067446362,2008-11,0,undecided
bXpVVunMOv-hA7vxhB6wdA,-1.7018712012947,37.6536259834186,2017-05,270,undecided
SIdwL260b3jQJz0RQ1ajNg,-3.60502425247659,37.8287181888729,2019-09,0,undecided
PbrtxQG717A8YOYnaCDAYg,-1.19511531105969,37.9810683076918,2019-03,270,undecided
jHMmaQJK0Psnd6_ZHmymzQ,3.03614230360632,39.7418684083062,2011-02,0,undecided
tC84NW2rRUf9IzHdkYVoVg,-3.82434201555286,38.6949893014409,2012-06,90,undecided
Kxjy1HYxjiMWpvPLlqSboA,-3.60502857982141,37.8286770474233,2011-06,180,undecided
vVuZr-xPFIQ5vtiGqo8yyQ,-1.14202899532878,37.8958746429597,2017-05,0,undecided
6eEcOhUnkDNfquT1cpObTg,-3.07929961927217,40.1411975684657,2010-03,90,undecided
GhP6z72IVen9dHoRGX5I_g,-3.9895121557021,39.6850078180495,2012-10,180,undecided
Je0qgFY9W9OoCp0xBM-wAg,-1.40568586362972,37.8284757566009,2008-12,90,undecided
5xOv9v-FgEgGkGw9ALCf3w,-1.70186771457395,37.6536385340009,2009-01,90,undecided
wQr1f6onzZMztJ680M-cnA,-0.411802494429378,39.6542321160162,2008-07,180,undecided
BlqBY85Ujt9qp9zQWG6fnw,-0.961767416654513,37.5751680837349,2012-08,90,undecided
cRLodvowIOoUrwDw0kKMxw,-0.553814023960841,38.220985826407,2012-08,0,undecided
ETPV-gT_BYaOoT_lPbwpdA,-0.146519130962701,38.9788898577281,2008-09,0,undecided
lCeFArB3hNsuUqYcO6zbPw,-1.14202848282172,37.8958724635821,2018-08,90,undecided
5D_eRqDDcEE_GPpyWDzB7Q,-0.957650773210209,37.6076996830776,2022-11,180,undecided
8hH3QP8d734Vl5c9qfj0HA,-1.70187231407797,37.6536211782831,2017-09,0,undecided
w3XI-LcR9EAeYulF_gCX7A,-0.446698097754378,39.6643681239669,2008-07,270,undecided
8BZeK3SBUNVsYr8qwS0z6w,-4.53769711987386,39.1360053886871,2009-01,270,undecided
TxiCK47FLSVfBp3yd_7ZXw,-0.685024266265455,38.0944780175035,2013-05,180,undecided
Bm3OSe8NZbB_9KEDmj493A,-1.13406678825223,37.9912096799623,2018-05,0,undecided
RoQIUN5A6gefGYnOi4ve0Q,-3.33306472366785,39.7929116430211,2015-07,0,undecided
xpKeAaTncv7RBk7_gzYpnA,-1.0001788142039,37.6194466309328,2017-05,270,undecided
wP8KyZ2LMfqny05uMP02TA,-0.907093033552248,37.6104161381613,2022-11,180,undecided
vWQUEc8ZCUD97c3ALRAmWA,0.522243703003178,40.7170844492529,2012-10,0,undecided
XShslDzk_fHJmRGCSQbOnw,-2.41205655176736,36.8456915665905,2012-05,0,undecided
e7DP_7HePRsJE1IYvjDouQ,-0.654853492048822,38.2627357973828,2019-07,90,undecided
bXpVVunMOv-hA7vxhB6wdA,-1.7018712012947,37.6536259834186,2017-05,180,undecided
A3SZWuRFn6Y9ghgRPzwatQ,-3.07543598825711,40.1382612266967,2010-03,180,undecided
gEJ9PxPjSICAqCKrKUiUsw,-0.958708705710742,37.6886715878223,2008-10,0,undecided
kvgnCsZcc6wj6_lhe-rhcw,-2.74077299917792,37.5022306349685,2009-02,270,undecided
CKfrHuLGjs6aqRcty_hfcQ,-1.02502284085682,37.8352402669682,2018-06,270,undecided
U3lAAT8VUnlHDarILnlSZA,-0.969354930126374,37.5948128236116,2021-05,270,undecided
6QwjSudw-44jEqDvv1lilQ,-3.4995162308958,38.39990211901,2022-11,90,undecided
cro8DSW1SWXS8m89JV9RXA,-1.26099624676854,37.5669703842903,2016-03,90,undecided
vZPOpQDwOUz_-S8NKNfVMg,-1.5615698126155,41.4508726511465,2012-07,90,undecided
XShslDzk_fHJmRGCSQbOnw,-2.41205655176736,36.8456915665905,2012-05,180,undecided
NDRcujPMwE9KUWhh_OLCWA,-0.795252480100215,37.836284505745,2017-08,270,undecided
5asx5N5EnpdQai2diwsafA,-3.50390258730183,38.3779179668175,2016-07,0,undecided
y7EN44aqF9ea1LeKc6OYmQ,-1.20073823209316,37.9511161208922,2012-10,0,undecided
qaVFWB9xwUe50dnjY9Zcmw,-1.14203331503134,37.8958932893716,2015-06,270,undecided
Yf_nc2xMHoX9-FaOX1h_FA,-1.25620275098466,38.0199972808793,2008-09,270,undecided
0LUdqi_RNhA4sq0GL7PWVg,-1.20072254196473,37.9511099752542,2019-04,270,undecided
vCCucWd_itxai2aBatwuUw,-0.7952479788958,37.836290204374,2013-02,180,undecided
nRvnTZYh581DaNQ4N7TK7w,-3.49951723334168,38.3998776242151,2019-09,180,undecided
sL31Rru8BdxdHZufRbPnOg,-2.10652364272197,37.2768213710653,2011-10,270,undecided
CkB1w1_n9xMS362-d_TrZA,0.161465457091627,38.7426129640146,2019-07,90,undecided
wg-kOpGCPIbJ9KTXhhKtTQ,-1.65082316049484,37.6979676194826,2017-05,180,undecided
sab4boS4kpp6HYvZB9indg,-1.6507789979599,37.6979749684001,2022-07,270,undecided
0DPOBH50Sco0mPAoqBCikA,-1.12330737044832,38.0174014714778,2016-05,90,undecided
rMTWy-bvSPXfXQZJUTigcQ,-1.12741420126682,37.8743963711549,2019-09,90,undecided
c7ayCQN77AxSns_291HtCg,-0.339865914849271,38.8970442777443,2013-05,270,undecided
eLH50QxSPTbd1Dp9n850bQ,-0.923030823040692,37.6152997153789,2011-07,180,undecided
_SZODBa5iQUXX3O6F9CEOw,-1.90155447338432,38.1817162161459,2012-08,270,undecided
hKstTCNkTikuPyVKodk-lA,-1.56546844641308,37.6977185289332,2009-01,180,undecided
xOSr0EUPlN4qTJYW2l1gzg,-1.65074024463164,37.6979821607537,2011-09,0,undecided
3UpTVa9xqInSyNT8T0dkyA,0.115819075928556,38.8275797567602,2008-10,0,undecided
yD102xD0M78GhdUtNJFIJw,-1.75325062335367,37.266830659814,2012-10,270,undecided
6-ESh1m-WPb3uz3a0wcRTg,-3.51481867955157,38.9020384532727,2009-01,270,undecided
gjUDqBode_985xJOPMpFyg,-2.70145630681218,40.1401026154708,2009-03,0,undecided
yOua6pweTH1-bICSHFqpYg,-1.18127490345055,38.0479945754317,2022-07,90,undecided
9UzKsmfc5pTZ6x8vaDHz_A,-1.12741939772773,37.874402633875,2022-11,180,undecided
ezKbkMvnVIE-ONgDJp42ZQ,-1.00813225118552,37.998574978766,2012-08,180,undecided
WQH-MNZgVroC_pLd7XVLGw,-4.0417323514447,39.11974326853,2009-02,270,undecided
KTAcZOKiCySxcd0YXv6p6Q,-1.26559620861229,37.9771193074108,2012-09,180,undecided
gtdyhin4HLvO5QwehzLLJA,-0.425219325991705,39.6579441833013,2008-06,180,undecided
N-HeXCKMXQ6LPYsq0tuo0A,0.188342854421779,38.7738986000089,2015-06,270,undecided
SipUwt10HJHZnTe0IVzX9A,-1.65080033823961,37.6979714259586,2022-06,90,undecided
lrnhxTqFiqA8PHW3I7ntsw,-2.41201758248456,36.8456891536604,2011-02,270,undecided
k0Js_gIO2dJ3TxZsr3sVgw,0.188340781009188,38.7738875036751,2018-07,90,undecided
cPtI89-LwOk3QyXPJVkvDg,-3.74555858106346,39.0107745188859,2010-03,0,undecided
WH7638qYkICfPUbx5cFpjA,2.99190185848275,39.3187438573775,2017-09,0,undecided
EsWcP6SL4nek18RDGpDpnQ,-0.957660759079244,37.6076984650025,2016-05,0,undecided
d7Dz3YE9SBh9HR4u-gW5kg,0.115809870113451,38.8275889414359,2015-06,0,undecided
5xOv9v-FgEgGkGw9ALCf3w,-1.70186771457395,37.6536385340009,2009-01,0,undecided
B4Fx9OovMgs6ngmb6s_LcQ,-0.9761707869581,37.6118933763324,2016-10,270,undecided
xXZHZ1xIv9kyRSMs2J72Ig,-1.08572613404465,37.6454634870832,2019-05,180,undecided
BSBAs4BoVDKpJP4PBWpWEA,-0.687031740569212,39.6127725130975,2008-07,180,undecided
mWeXo-r8UL4QuNuR2j8gQg,-1.4585265106987,38.2251783006676,2008-10,270,undecided
NdxJgvtznTa83bqAKAj1mw,-0.969353544830391,37.5947663564817,2012-08,0,undecided
sOTP1SkGvUzOXRXv_4v30A,-0.484728914985306,38.6751033059487,2016-06,270,undecided
vWQUEc8ZCUD97c3ALRAmWA,0.522243703003178,40.7170844492529,2012-10,180,undecided
Uw4rx2jvTX8VmfGsnR7fQQ,-1.6804683083819,37.6400330670764,2011-08,0,undecided
HgnKC_a_QwTRPVm216X2wQ,-0.436842439471781,38.394213338113,2018-09,90,undecided
GoyeKeCNX8OnNjkVmpZflQ,-3.74554997975009,39.0107632738875,2021-08,180,undecided
eoIh4l5uRSey6M3L4J_ztw,0.161505181842576,38.7426264111457,2022-07,0,undecided
Za9TA1IUJcOIjd_-Wm2tRw,-0.976126377237186,37.6118942295779,2018-05,180,undecided
HoPXk6emSHjQSdbnY4bi5A,-0.85140314477756,37.8146561475881,2012-11,90,undecided
Gl6Fxtb7h1siBouigFNT4A,-4.21450618234154,39.5016415705936,2012-08,0,undecided
yRJUEYph0z1uFlSCARivaw,-1.07308686424806,38.032413359925,2022-08,180,undecided
EHaklTSJ5gwFPe_HlG9tJw,-1.98516156487302,37.4928415607104,2009-03,0,undecided
tV5_CK6EZuMTarwjxyZXsw,-0.445376450354389,38.4056055535455,2015-07,180,undecided
p4N0s7dHww0bGAUfzq_CUQ,-0.849936003750642,38.5224133738561,2011-04,180,undecided
BrzJfwfTnjc7aolSvztKhg,-0.667572672968636,38.2642668373486,2012-07,90,undecided
epNTWtntmlqNfGkabWPgnw,-3.69411673936335,39.7493534741275,2015-06,270,undecided
h3h9hVEteuDo67slaHHT4g,-1.12330927318968,38.0174045221714,2008-10,180,undecided
mOe7uUa9QXm693TGAmbbtw,-1.80591501956484,38.491252887968,2008-12,180,undecided
OBU3RA2yKRDsGV3rHSxcGw,-0.504919777079724,39.4771941241939,2022-04,270,undecided
rMTWy-bvSPXfXQZJUTigcQ,-1.12741420126682,37.8743963711549,2019-09,180,undecided
SgNGA1crpslbrEbnbfwaFQ,-0.436887769710587,38.3941953398543,2017-07,90,undecided
nfCRtkEcNA3-9JgxuvRpVw,-1.02501459084831,37.8352367755996,2021-12,0,undecided
cro8DSW1SWXS8m89JV9RXA,-1.26099624676854,37.5669703842903,2016-03,180,undecided
4RUldhCM8WH9ErVycoFj8g,3.14034520228931,39.7451301877888,2017-09,180,undecided
xn1EtVWNtJ9PeRJn5WvpVw,-1.12741581143774,37.874398378965,2017-05,270,undecided
rleLwKAsai8BHRsUCEQZlA,-0.445369973210705,38.4056087901177,2011-06,90,undecided
4-zMUd7w6AlXdSx7nGsQww,-0.55381359096916,38.2209888077859,2015-06,90,undecided
EOb_TXxEssylFATL2OkOWQ,-1.06230297827601,37.9895351557289,2022-02,180,undecided
uB6qAXCX6YTZSt4iMdI8cg,-2.10014261375296,37.7386097554007,2011-04,270,undecided
